Date,Consumption,Wind,Solar
2015/10/22,1514.531,262.632,36.773
2015/10/23,1464.955,169.687,62.1
2015/10/24,1245.404,141.877,65.286
2015/10/25,1166.55,107.513,40.377
2015/10/26,1460.365,142.089,77.655
2015/10/27,1501.482,162.714,64.449
2015/10/28,1513.639,162.39,50.586
2015/10/29,1505.791,30.978,30.314
2015/10/30,1482.989,91.141,34.647
2015/10/31,1237.624,188.01,72.031
2015/11/1,1163.587,77.939,87.095
2015/11/2,1487.294,36.538,80.938
2015/11/3,1524.191,27.695,79.488
2015/11/4,1523.905,88.244,60.406
2015/11/5,1505.157,104.743,67.527
2015/11/6,1479.034,217.747,40.382
2015/11/7,1269.524,350.353,28.78
2015/11/8,1162.261,317.087,68.162
2015/11/9,1496.931,578.692,33.549
2015/11/10,1533.091,586.768,33.653
2015/11/11,1521.932,385.009,44.773
2015/11/12,1518.605,283.663,47.09
2015/11/13,1512.112,468.868,36.627
2015/11/14,1298.132,575.84,41.392
2015/11/15,1203.657,530.79,21.279
2015/11/16,1504.112,433.9,45.787
2015/11/17,1542.282,493.618,15.27
2015/11/18,1533.125,689.13,42.715
2015/11/19,1550.195,654.28,30.482
2015/11/20,1531.888,304.537,12.021
2015/11/21,1312.858,195.65,28.132
2015/11/22,1241.689,295.042,22.313
2015/11/23,1563.445,155.925,26.796
2015/11/24,1616.77,408.152,37.328
2015/11/25,1613.408,175.267,11.463
2015/11/26,1596.015,97.362,23.364
2015/11/27,1573.074,248.985,32.104
2015/11/28,1364.086,494.205,17.985
2015/11/29,1267.062,696.637,7.67
2015/11/30,1571.189,597.162,11.929
2015/12/1,1588.021,402.695,14.229
2015/12/2,1585.308,344.001,11.218
2015/12/3,1577.457,279.523,32.06
2015/12/4,1570.318,509.941,18.361
2015/12/5,1337.095,584.727,37.127
2015/12/6,1232.073,589.627,39.065
2015/12/7,1536.251,115.882,37.847
2015/12/8,1572.74,216.441,42.705
2015/12/9,1586.393,279.995,21.606
2015/12/10,1596.593,383.741,38.635
2015/12/11,1578.22,519.489,21.611
2015/12/12,1334.376,422.251,25.051
2015/12/13,1242.101,288.095,23.287
2015/12/14,1554.947,110.012,27.409
2015/12/15,1567.9,81.591,18.892
2015/12/16,1562.404,253.007,11.903
2015/12/17,1512.095,348.145,14.895
2015/12/18,1462.443,328.025,13.02
2015/12/19,1255.073,315.386,28.491
2015/12/20,1165.159,370.892,31.769
2015/12/21,1396.454,583.385,13.837
2015/12/22,1379.031,636.047,26.537
2015/12/23,1312.974,552.049,28.189
2015/12/24,1121.944,450.484,36.87
2015/12/25,1047.277,420.504,32.053
2015/12/26,1049.349,608.375,43.838
2015/12/27,1068.214,440.394,38.625
2015/12/28,1219.075,206.191,41.696
2015/12/29,1233.66,305.635,32.625
2015/12/30,1238.863,365.176,27.27
2015/12/31,1158.103,358.33,20.226
2016/1/1,1060.366,107.209,18.563
2016/1/2,1192.698,409.622,9.406
2016/1/3,1179.282,406.296,13.519
2016/1/4,1456.294,278.46,10.08
2016/1/5,1506.737,206.468,12.549
2016/1/6,1454.685,156.044,12.595
2016/1/7,1540.304,313.603,14.638
2016/1/8,1515.84,460.876,40.969
2016/1/9,1311.996,205.629,23.891
2016/1/10,1217.985,344.477,18.9
2016/1/11,1543.692,199.876,10.178
2016/1/12,1574.058,309.153,15.134
2016/1/13,1595.181,340.799,12.165
2016/1/14,1594.6,236.936,44.55
2016/1/15,1589.38,150.572,8.69
2016/1/16,1376.513,141.733,8.774
2016/1/17,1288.699,103.349,8.734
2016/1/18,1629.911,89.969,19.421
2016/1/19,1672.32,169.572,20.782
2016/1/20,1661.646,114.692,14.239
2016/1/21,1657.049,47.232,19.335
2016/1/22,1653.635,206.777,35.197
2016/1/23,1400.292,279.839,10.634
2016/1/24,1274.629,256.695,17.41
2016/1/25,1556.816,306.528,33.782
2016/1/26,1570.884,484.666,41.686
2016/1/27,1574.427,659.563,24.514
2016/1/28,1559.91,463.767,36.615
2016/1/29,1545.318,650.345,49.519
2016/1/30,1339.319,673.814,27.902
2016/1/31,1233.714,490.027,19.957
2016/2/1,1533.857,567.769,14.783
2016/2/2,1565.493,695.821,25.387
2016/2/3,1583.04,534.971,30.859
2016/2/4,1588.979,364.409,15.194
2016/2/5,1545.368,270.007,22.661
2016/2/6,1293.588,412.127,60.225
2016/2/7,1209.617,515.967,38.074
2016/2/8,1498.211,751.656,32.28
2016/2/9,1550.349,614.367,22.971
2016/2/10,1578.526,402.859,28.641
2016/2/11,1562.214,321.219,44.046
2016/2/12,1541.945,84.493,66.405
2016/2/13,1331.757,169.924,49.373
2016/2/14,1228.404,280.404,26.91
2016/2/15,1565.899,213.62,23.473
2016/2/16,1596.259,77.664,47.473
2016/2/17,1611.729,197.773,44.222
2016/2/18,1584.18,81.678,63.591
2016/2/19,1575.679,124.39,35.428
2016/2/20,1366.934,607.082,17.518
2016/2/21,1229.811,640.254,22.523
2016/2/22,1534.638,538.076,50.117
2016/2/23,1575.798,293.991,37.724
2016/2/24,1578.573,251.744,74.177
2016/2/25,1581.22,165.289,60.597
2016/2/26,1543.553,88.154,77.859
2016/2/27,1314.531,114.991,110.025
2016/2/28,1221.887,187.645,71.202
2016/2/29,1544.11,245.95,43.416
2016/3/1,1581.822,247.365,47.933
2016/3/2,1573.211,359.877,33.769
2016/3/3,1562.373,105.489,52.006
2016/3/4,1548.866,282.382,74.041
2016/3/5,1317.666,84.151,41.606
2016/3/6,1223.36,121.344,49.204
2016/3/7,1531.428,58.417,72.46
2016/3/8,1574.837,73.723,75.801
2016/3/9,1563.842,242.1,119.006
2016/3/10,1546.814,126.091,96.694
2016/3/11,1531.62,93.16,68.225
2016/3/12,1320.899,88.706,62.817
2016/3/13,1217.183,136.273,61.354
2016/3/14,1511.613,92.64,132.422
2016/3/15,1568.054,158.489,35.241
2016/3/16,1560.626,259.235,108.366
2016/3/17,1530.473,82.665,157.923
2016/3/18,1518.48,134.001,111.766
2016/3/19,1313.651,128.629,74.603
2016/3/20,1210.452,280.151,63.36
2016/3/21,1518.724,317.208,62.18
2016/3/22,1534.757,175.309,69.934
2016/3/23,1527.499,139.667,62.735
2016/3/24,1491.316,78.905,72.098
2016/3/25,1200.708,179.416,34.326
2016/3/26,1175.789,245.276,126.359
2016/3/27,1078.086,417.863,88.524
2016/3/28,1114.596,496.78,93.275
2016/3/29,1442.356,412.702,106.981
2016/3/30,1491.498,296.894,69.887
2016/3/31,1482.205,115.269,89.281
2016/4/1,1451.858,96.55,105.434
2016/4/2,1218.446,175.062,141.476
2016/4/3,1107.613,103.749,124.609
2016/4/4,1418.247,138.275,114.352
2016/4/5,1453.871,144.458,97.348
2016/4/6,1466.728,414.337,111.123
2016/4/7,1472.789,345.799,95.247
2016/4/8,1440.043,88.271,112.624
2016/4/9,1206.636,76.923,114.946
2016/4/10,1106.457,155.992,128.075
2016/4/11,1412.149,228.264,159.552
2016/4/12,1446.925,96.344,125.519
2016/4/13,1458.691,48.092,105.106
2016/4/14,1447.353,57.073,125.473
2016/4/15,1429.323,216.47,77.301
2016/4/16,1200.125,321.74,94.122
2016/4/17,1113.521,190.566,87.316
2016/4/18,1428.782,254.759,119.691
2016/4/19,1452.976,395.765,127.562
2016/4/20,1438.061,181.417,191.526
2016/4/21,1433.142,101.879,208.647
2016/4/22,1410.083,149.515,171.5
2016/4/23,1208.184,197.282,89.694
2016/4/24,1126.023,174.225,136.642
2016/4/25,1456.44,258.048,119.736
2016/4/26,1493.585,270.621,96.57
2016/4/27,1507.164,390.803,106.074
2016/4/28,1483.175,184.048,146.866
2016/4/29,1451.057,303.943,161.031
2016/4/30,1205.869,150.234,156.374
2016/5/1,1078.602,179.87,147.931
2016/5/2,1405.185,81.868,197.183
2016/5/3,1462.935,208.678,139.151
2016/5/4,1430.136,84.961,174.185
2016/5/5,1111.379,150.624,212.713
2016/5/6,1254.051,255.574,217.569
2016/5/7,1149.938,315.362,215.963
2016/5/8,1072.653,390.557,217.819
2016/5/9,1403.845,360.421,207.427
2016/5/10,1431.813,258.663,157.71
2016/5/11,1441.717,304.436,180.639
2016/5/12,1444.324,319.678,129.861
2016/5/13,1405.332,216.936,135.926
2016/5/14,1168.618,387.183,132.009
2016/5/15,1048.215,391.687,130.935
2016/5/16,1080.327,264.281,115.66
2016/5/17,1406.559,193.38,113.156
2016/5/18,1432.772,88.949,151.707
2016/5/19,1436.909,60.078,119.795
2016/5/20,1415.619,179.2,144.397
2016/5/21,1175.567,133.517,186.839
2016/5/22,1099.152,217.768,185.444
2016/5/23,1430.635,179.097,83.886
2016/5/24,1454.007,179.908,57.672
2016/5/25,1426.676,27.068,100.661
2016/5/26,1221.096,21.7,169.098
2016/5/27,1313.71,37.271,143.397
2016/5/28,1169.531,85.468,160.593
2016/5/29,1096.905,163.103,124.929
2016/5/30,1423.574,246.019,121.137
2016/5/31,1435.085,106.179,141.406
2016/6/1,1431.441,174.74,99.114
2016/6/2,1421.839,108.363,120.895
2016/6/3,1394.273,102.326,143.213
2016/6/4,1170.051,54.248,173.422
2016/6/5,1076.44,51.03,176.637
2016/6/6,1393.733,69.562,217.347
2016/6/7,1419.232,48.539,214.927
2016/6/8,1420.198,162.731,160.187
2016/6/9,1405.974,100.748,155.237
2016/6/10,1371.476,141.588,220.844
2016/6/11,1156.451,43.853,134.774
2016/6/12,1080.805,85.063,120.363
2016/6/13,1390.936,105.647,116.442
2016/6/14,1413.197,66.559,135.004
2016/6/15,1408.312,52.425,142.133
2016/6/16,1405.908,31.063,136.231
2016/6/17,1382.577,161.169,117.882
2016/6/18,1162.117,141.464,166.885
2016/6/19,1066.99,87.349,138.538
2016/6/20,1377.795,225.611,185.492
2016/6/21,1408.899,95.575,131.177
2016/6/22,1426.195,54.656,185.635
2016/6/23,1446.406,149.945,229.714
2016/6/24,1427.889,100.46,198.067
2016/6/25,1195.55,131.554,134.967
2016/6/26,1071.035,167.573,160.407
2016/6/27,1389.253,173.928,168.835
2016/6/28,1415.082,95.775,177.457
2016/6/29,1422.497,233.871,181.635
2016/6/30,1420.479,151.654,123.378
2016/7/1,1397.573,252.986,167.25
2016/7/2,1173.694,267.166,105.329
2016/7/3,1064.118,184.803,161.292
2016/7/4,1375.612,55.848,183.524
2016/7/5,1416.841,337.075,166.213
2016/7/6,1413.597,430.53,182.117
2016/7/7,1400.162,112.993,217.736
2016/7/8,1393.535,230.053,170.852
2016/7/9,1167.211,202.267,180.61
2016/7/10,1088.476,189.084,213.024
2016/7/11,1408.131,330.197,167.829
2016/7/12,1418.663,149.814,118.051
2016/7/13,1392.884,66.368,123.384
2016/7/14,1395.855,304.15,117.361
2016/7/15,1362.975,287.953,129.004
2016/7/16,1142.248,126.345,157.543
2016/7/17,1065.412,105.563,140.821
2016/7/18,1371.539,103.149,185.383
2016/7/19,1399.163,43.356,208.404
2016/7/20,1419.223,139.192,221.746
2016/7/21,1419.319,82.85,139.663
2016/7/22,1386.894,68.983,172.883
2016/7/23,1167.148,39.23,138.544
2016/7/24,1076.257,17.042,164.821
2016/7/25,1382.122,45.957,159.209
2016/7/26,1401.714,39.085,151.243
2016/7/27,1396.615,86.509,144.98
2016/7/28,1383.221,48.287,143.428
2016/7/29,1351.661,125.464,149.903
2016/7/30,1142.74,108.953,163.954
2016/7/31,1054.524,70.33,96.64
2016/8/1,1321.94,136.108,171.736
2016/8/2,1356.852,91.285,82.123
2016/8/3,1382.448,275.575,101.858
2016/8/4,1376.755,237.706,136.499
2016/8/5,1333.847,136.095,104.52
2016/8/6,1126.238,162.146,141.837
2016/8/7,1038.178,219.447,198.065
2016/8/8,1339.952,350.032,172.576
2016/8/9,1348.403,191.315,110.445
2016/8/10,1342.669,178.861,127.484
2016/8/11,1336.473,193.681,145.304
2016/8/12,1332.298,190.515,63.616
2016/8/13,1134.686,263.628,175.705
2016/8/14,1036.969,98.414,166.926
2016/8/15,1286.423,64.967,173.784
2016/8/16,1346.943,63.308,183.882
2016/8/17,1342.218,45.539,188.333
2016/8/18,1354.995,47.811,161.679
2016/8/19,1341.012,50.566,166.274
2016/8/20,1143.534,147.607,110.185
2016/8/21,1042.629,246.759,125.987
2016/8/22,1357.518,179.294,125.145
2016/8/23,1389.365,59.531,172.384
2016/8/24,1405.574,120.302,197.84
2016/8/25,1414.684,180.961,199.404
2016/8/26,1399.299,126.573,191.312
2016/8/27,1183.501,91.286,185.595
2016/8/28,1095.56,215.476,162.508
2016/8/29,1401.324,228.763,109.809
2016/8/30,1387.894,86.649,178.617
2016/8/31,1401.426,62.143,188.466
2016/9/1,1407.52,77.946,147.092
2016/9/2,1382.375,104.553,164.309
2016/9/3,1156.702,109.438,136.416
2016/9/4,1091.754,272.31,77.087
2016/9/5,1384.297,137.314,92.802
2016/9/6,1398.754,51.471,160.063
2016/9/7,1405.116,78.329,178.62
2016/9/8,1420.959,114.339,177.861
2016/9/9,1392.97,62.264,154.789
2016/9/10,1173.301,59.951,162.472
2016/9/11,1088.362,71.635,146.761
2016/9/12,1409.987,90.561,164.976
2016/9/13,1446.824,161.695,163.843
2016/9/14,1442.332,226.501,161.426
2016/9/15,1436.421,263.849,153.038
2016/9/16,1397.158,87.373,99.221
2016/9/17,1179.558,182.262,49.467
2016/9/18,1087.556,186.179,64.65
2016/9/19,1389.524,55.548,60.986
2016/9/20,1410.447,24.112,79.268
2016/9/21,1407.202,38.319,130.4
2016/9/22,1401.531,31.322,146.984
2016/9/23,1383.836,74.257,123.533
2016/9/24,1160.873,91.768,147.248
2016/9/25,1074.47,176.28,153.542
2016/9/26,1394.293,51.975,111.499
2016/9/27,1422.983,139.471,123.347
2016/9/28,1435.492,463.103,101.805
2016/9/29,1436.797,514.517,127.189
2016/9/30,1403.626,223.673,87.734
2016/10/1,1175.987,111.097,65.258
2016/10/2,1081.683,183.434,69.526
2016/10/3,1105.195,193.54,66.702
2016/10/4,1422.066,363.248,77.268
2016/10/5,1455.863,375.078,108.76
2016/10/6,1489.808,336.553,28.993
2016/10/7,1452.49,147.233,43.97
2016/10/8,1233.154,136.664,56.455
2016/10/9,1143.149,64.247,68.378
2016/10/10,1456.039,35.63,64.504
2016/10/11,1494.224,178.161,48.841
2016/10/12,1495.956,197.458,47.868
2016/10/13,1503.571,331.642,53.251
2016/10/14,1477.953,419.218,69.783
2016/10/15,1243.613,210.1,55.679
2016/10/16,1136.267,125.356,97.233
2016/10/17,1461.414,132.59,46.779
2016/10/18,1489.622,164.324,42.428
2016/10/19,1503.565,204.847,38.17
2016/10/20,1506.204,144.763,38.41
2016/10/21,1479.348,123.034,28.979
2016/10/22,1247.09,74.708,42.324
2016/10/23,1154.998,72.829,60.492
2016/10/24,1482.911,111.547,34.942
2016/10/25,1499.188,42.555,24.537
2016/10/26,1495.441,78.295,35.981
2016/10/27,1495.821,225.143,46.392
2016/10/28,1480.316,375.774,40.042
2016/10/29,1243.55,273.698,49.989
2016/10/30,1141.624,95.191,65.403
2016/10/31,1331.536,57.291,62.064
2016/11/1,1301.873,249.784,54.056
2016/11/2,1519.388,426.114,39.838
2016/11/3,1532.05,123.489,54.63
2016/11/4,1509.537,256.743,46.151
2016/11/5,1299.408,182.205,18.56
2016/11/6,1204.939,201.677,23.128
2016/11/7,1529.163,163.15,22.875
2016/11/8,1571.629,114.086,27.041
2016/11/9,1577.031,128.014,37.869
2016/11/10,1577.657,131.252,19.282
2016/11/11,1568.043,110.925,21.116
2016/11/12,1343.044,118.342,33.756
2016/11/13,1252.972,160.852,44.542
2016/11/14,1564.09,268.23,67.962
2016/11/15,1604.101,383.509,15.412
2016/11/16,1574.039,389.678,11.126
2016/11/17,1564.308,530.966,22.844
2016/11/18,1544.541,630.467,26.264
2016/11/19,1334.341,404.577,15.963
2016/11/20,1233.973,653.836,46.876
2016/11/21,1533.053,392.469,32.608
2016/11/22,1552.999,242.999,26.529
2016/11/23,1546.154,87.572,36.896
2016/11/24,1565.587,236.318,29.136
2016/11/25,1544.217,135.453,28.021
2016/11/26,1336.736,152.083,12.38
2016/11/27,1236.953,280.778,28.533
2016/11/28,1573.721,202.377,62.711
2016/11/29,1628.617,225.935,70.378
2016/11/30,1638.339,492.352,43.081
2016/12/1,1631.279,673.199,16.613
2016/12/2,1585.45,305.234,33.942
2016/12/3,1371.141,71.49,56.021
2016/12/4,1299.91,94.521,48.039
2016/12/5,1614.383,83.789,40.092
2016/12/6,1650.038,81.145,30.851
2016/12/7,1671.129,326.674,22.856
2016/12/8,1632.362,488.881,39.197
2016/12/9,1591.42,426.732,20.611
2016/12/10,1345.308,392.208,40.237
2016/12/11,1267.997,541.689,11.375
2016/12/12,1569.869,162.478,15.058
2016/12/13,1602.297,105.683,21.872
2016/12/14,1595.293,61.788,16.451
2016/12/15,1601.397,190.446,15.773
2016/12/16,1567.488,129.076,28.827
2016/12/17,1365.579,95.797,18.208
2016/12/18,1266.495,123.343,8.439
2016/12/19,1542.018,73.534,18.001
2016/12/20,1572.427,165.172,26.455
2016/12/21,1567.399,309.568,22.974
2016/12/22,1512.661,257.197,20.109
2016/12/23,1415.811,395.296,16.111
2016/12/24,1195.354,681.509,12.843
2016/12/25,1117.673,719.778,6.608
2016/12/26,1121.213,718.16,15.463
2016/12/27,1289.324,640.895,23.448
2016/12/28,1294.881,214.99,19.45
2016/12/29,1295.897,167.698,42.91
2016/12/30,1291.044,239.257,48.546
2016/12/31,1212.568,315.063,34.58
