,负载率
3238,0.8451000000000001
3239,0.4192
3240,0.25129999999999997
3241,0.6351
3242,0.1317
3243,0.8331000000000001
3244,0.3039
3245,0.5169
3246,0.8543000000000001
3247,0.6483
3248,0.32939999999999997
3249,0.5477000000000001
3250,0.7744
3251,0.4508
3252,0.25370000000000004
3253,0.7245
3254,0.7746999999999999
3255,0.5057
3256,0.8197
3257,0.6811
3258,0.8062
3259,0.8742
3260,0.8898999999999999
3261,0.7243
3262,0.823
3263,0.5967
3264,0.7206999999999999
3265,0.8338
3266,0.6565000000000001
3267,0.10039999999999999
3268,0.1548
3269,0.5778
3270,0.5821000000000001
3271,0.3555
3272,0.6025
3273,0.2137
3274,0.78
3275,0.6369
3276,0.7946
3277,0.5467
3278,0.6463
3279,0.7106
3280,0.5204
3281,0.32
3282,0.2695
3283,0.38049999999999995
3284,0.385
3285,0.0
3286,0.6404000000000001
3287,0.5745
3288,0.2291
3289,0.2242
3290,0.479
3291,0.725
3292,0.7312000000000001
3293,0.3521
3294,0.5982999999999999
3295,0.8644
3296,0.5415
3297,0.5433
3298,0.2419
3299,0.1186
3300,0.5628
3301,0.6940000000000001
3302,0.062
3303,0.0236
3304,0.4943
3305,0.2378
3306,0.8656999999999999
3307,0.635
3308,0.6295000000000001
3309,0.34979999999999994
3310,0.6896
3311,0.8101999999999999
3312,0.11019999999999999
3313,0.6031
3314,0.3018
3315,0.41840000000000005
3316,0.7140000000000001
3317,0.10550000000000001
3318,0.0
3319,0.5606
3320,0.7633
3321,0.6069
3322,0.1784
3323,0.235
3324,0.6119
3325,0.3408
3326,0.24309999999999998
3327,0.5553
3328,0.44060000000000005
3329,0.7051000000000001
3330,0.7759999999999999
3331,0.76
3332,0.47200000000000003
3333,0.33659999999999995
3334,0.6637000000000001
3335,0.32280000000000003
3336,0.1816
3337,0.0
3338,0.0
3339,0.0
3340,0.1466
3341,0.2371
3342,0.1913
3343,0.1346
3344,0.24059999999999998
3345,0.183
3346,0.0646
3347,0.21780000000000002
3348,0.09480000000000001
3349,0.0999
3350,0.21850000000000003
3351,0.18780000000000002
3352,0.10369999999999999
3353,0.1291
3354,0.4324
3355,0.5203
3356,0.3029
3357,0.2898
3358,0.2187
3359,0.5052
3360,0.5412
3361,0.4232
3362,0.6566
3363,0.1445
3364,0.42950000000000005
3365,0.17850000000000002
3366,0.8886
3367,0.06709999999999999
3368,0.47229999999999994
3369,0.1999
3370,0.2963
3371,1.0635
3372,0.5532
3373,0.5439
3374,0.47659999999999997
3375,0.3383
3376,0.6920000000000001
3377,0.8388
3378,0.7639
3379,0.45630000000000004
3380,0.7873
3381,0.14279999999999998
3382,0.33740000000000003
3383,0.3668
3384,0.6698999999999999
3385,0.5611
3386,0.4768
3387,0.9417
3388,0.7423000000000001
3389,0.1336
3390,0.2643
3391,0.24359999999999998
3392,0.42229999999999995
3393,0.1859
3394,0.3674
3395,0.136
3396,0.2907
3397,0.031400000000000004
3398,0.0843
3399,0.3779
3400,0.3417
3401,0.28059999999999996
3402,0.0
3403,0.3594
3404,0.38420000000000004
3405,0.718
3406,0.6401
3407,0.49439999999999995
3408,0.2205
3409,0.16760000000000003
3410,0.2279
3411,0.2833
3412,0.0
3413,0.0
3414,0.6583
3415,0.3477
3416,0.5832999999999999
3417,0.2009
3418,0.7681
3419,0.4244
3420,0.7875
3421,0.8832
3422,0.3543
3423,0.6491
3424,0.33909999999999996
3425,0.1267
3426,0.7977
3427,0.42840000000000006
3428,0.624
3429,0.6729999999999999
3430,0.7190000000000001
3431,0.8918
3432,0.1784
3433,0.7776000000000001
3434,0.4754
3435,0.4415
3436,0.0
3437,0.3771
3438,0.23620000000000002
3439,0.1808
3440,0.8759999999999999
3441,0.871
3442,0.9872
3443,0.8983
3444,0.30820000000000003
3445,0.1882
3446,0.2905
3447,0.2217
3448,0.6731
3449,0.2237
3450,0.5521
3451,0.1476
3452,0.3039
3453,0.1001
3454,0.2869
3455,0.1294
3456,0.12990000000000002
3457,0.1365
3458,0.1471
3459,0.09970000000000001
3460,0.0849
3461,0.5297
3462,0.6275
3463,0.151
3464,0.1515
3465,0.9437000000000001
3466,0.8865000000000001
3467,0.7373999999999999
3468,0.6585
3469,0.7206
3470,1.1405
3471,0.18280000000000002
3472,0.609
3473,0.7165
3474,0.5177
3475,0.0875
3476,0.09140000000000001
3477,0.187
3478,0.1519
3479,0.1144
3480,0.1452
3481,0.1267
3482,0.2398
3483,0.106
3484,0.1466
3485,0.3522
3486,0.5979
3487,0.7728
3488,0.9512999999999999
3489,0.2491
3490,0.2904
3491,0.25980000000000003
3492,0.2859
3493,0.6783
3494,0.8210999999999999
3495,0.8044
3496,0.8533
3497,0.2902
3498,0.8776999999999999
3499,0.2716
3500,0.7537999999999999
3501,1.0114
3502,0.624
3503,0.3945
3504,0.6542
3505,0.2394
3506,0.32799999999999996
3507,0.5227
3508,0.7829999999999999
3509,0.2756
3510,0.25670000000000004
3511,0.1449
3512,0.1551
3513,0.4071
3514,0.21969999999999998
3515,0.33490000000000003
3516,0.1121
3517,0.5713
3518,0.3436
3519,0.34909999999999997
3520,0.6209
3521,0.36560000000000004
3522,0.7040000000000001
3523,0.32299999999999995
3524,0.1718
3525,0.14550000000000002
3526,0.397
3527,0.6916
3528,0.5303
3529,0.3859
3530,0.528
3531,0.6683
3532,0.1294
3533,0.39149999999999996
3534,0.7426999999999999
3535,0.312
3536,0.2809
3537,0.6164000000000001
3538,0.6433
3539,0.1519
3540,0.23129999999999998
3541,0.1464
3542,0.17350000000000002
3543,0.27390000000000003
3544,0.8828
3545,0.2695
3546,0.47869999999999996
3547,0.3309
3548,0.7376999999999999
3549,0.2298
3550,0.5575
3551,0.3461
3552,0.4925
3553,0.8744
3554,0.6145
3555,0.258
3556,0.7766
3557,0.644
3558,0.8876000000000001
3559,0.4193
3560,0.1761
3561,0.0
3562,0.0
3563,0.2808
3564,0.3114
3565,0.165
3566,0.2395
3567,0.5085000000000001
3568,0.0426
3569,0.7564
3570,0.6881
3571,0.4129
3572,0.8826999999999999
3573,0.1866
3574,0.7818
3575,0.7188
3576,0.46340000000000003
3577,0.2404
3578,0.898
3579,0.1575
3580,0.19690000000000002
3581,0.24489999999999998
3582,0.34259999999999996
3583,0.7974
3584,0.48210000000000003
3585,0.6334000000000001
3586,0.787
3587,0.6420999999999999
3588,0.7434999999999999
3589,0.4072
3590,0.7533
3591,0.7664
3592,0.6473
3593,0.7704000000000001
3594,0.4558
3595,0.3436
3596,0.1429
3597,0.4799
3598,0.3818
3599,0.6631
3600,0.5446
3601,0.6556000000000001
3602,0.8047
3603,0.7829999999999999
3604,0.7372
3605,0.42450000000000004
3606,0.1877
3607,0.15710000000000002
3608,0.2014
3609,0.1954
3610,0.2892
3611,0.29350000000000004
3612,0.0
3613,0.5483
3614,0.4122
3615,0.1957
3616,0.688
3617,1.0005
3618,0.46090000000000003
3619,0.5385
3620,0.4512
3621,0.7476
3622,0.6883
3623,0.2018
3624,0.45049999999999996
3625,0.35200000000000004
3626,0.5363
3627,0.5539000000000001
3628,0.47369999999999995
3629,0.3411
3630,0.5778
3631,0.4739
3632,0.1266
3633,0.3063
3634,0.3996
3635,0.1427
3636,0.27
3637,0.0378
3638,0.06860000000000001
3639,0.0377
3640,0.0475
3641,0.0325
3642,0.046900000000000004
3643,0.6151
3644,0.19899999999999998
3645,0.6236999999999999
3646,0.5007
3647,0.7709999999999999
3648,0.5203
3649,0.42340000000000005
3650,0.3845
3651,0.5097999999999999
3652,0.47240000000000004
3653,0.5528
3654,0.6325999999999999
3655,0.795
3656,0.7215
3657,0.4542
3658,0.4675
3659,0.2937
3660,0.6565000000000001
3661,0.6607
3662,0.4966
3663,0.5145000000000001
3664,0.7006999999999999
3665,0.6017
3666,0.5915
3667,0.7818
3668,0.6625
3669,0.6319
3670,0.3544
3671,0.2828
3672,0.1547
3673,0.3143
3674,0.024900000000000002
3675,0.09300000000000001
3676,0.1818
3677,0.2048
3678,0.1643
3679,0.5243
3680,0.6568999999999999
3681,0.5874
3682,0.5878
3683,0.0191
3684,0.021
3685,0.0054
3686,0.18170000000000003
3687,0.4305
3688,0.21559999999999999
3689,0.43689999999999996
3690,0.3406
3691,0.42340000000000005
3692,0.45630000000000004
3693,0.40259999999999996
3694,0.0252
3695,0.0043
3696,0.3009
3697,0.2646
3698,0.33909999999999996
3699,0.573
3700,0.48109999999999997
3701,0.6856
3702,0.6714
3703,0.5519
3704,0.773
3705,0.11560000000000001
3706,0.1655
3707,0.3178
3708,0.5135000000000001
3709,0.4082
3710,0.5802
3711,0.4407
3712,0.812
3713,0.21230000000000002
3714,0.3295
3715,0.8747
3716,0.948
3717,0.7864
3718,0.6289
3719,0.9179
3720,0.9039
3721,0.0
3722,0.0
3723,0.08929999999999999
3724,0.1471
3725,0.1422
3726,0.2066
3727,0.2112
3728,0.2978
3729,0.20980000000000001
3730,0.5927
3731,0.47590000000000005
3732,0.4965
3733,0.5195000000000001
3734,0.4068
3735,0.1998
3736,0.4068
3737,0.3761
3738,0.6598
3739,0.6916
3740,0.2917
3741,0.2589
3742,0.1809
3743,0.5008
3744,0.7936
3745,0.3505
3746,0.4374
3747,0.4006
3748,0.2721
3749,0.5507
3750,0.6631999999999999
3751,0.6589
3752,0.058499999999999996
3753,0.32539999999999997
3754,0.6920999999999999
3755,0.804
3756,0.5118
3757,0.7593000000000001
3758,0.6247
3759,0.696
3760,0.3207
3761,0.49369999999999997
3762,0.875
3763,0.9665
3764,0.4631
3765,0.3881
3766,0.32270000000000004
3767,0.0
3768,0.0
3769,0.8248000000000001
3770,0.4415
3771,0.7526
3772,0.8144
3773,0.3829
3774,0.9621999999999999
3775,0.2655
3776,0.9172
3777,0.418
3778,0.6679999999999999
3779,1.2956999999999999
3780,0.2992
3781,0.5175
3782,0.8337
3783,0.6202000000000001
3784,0.1602
3785,0.48960000000000004
3786,0.5743
3787,0.7425
3788,0.4581
3789,0.2793
3790,0.7389
3791,0.1805
3792,0.6979000000000001
3793,0.7829999999999999
3794,0.8512000000000001
3795,1.0004
3796,0.6567000000000001
3797,0.6138
3798,0.5399
3799,0.6942
3800,0.3799
3801,0.6675
3802,0.6501
3803,0.39270000000000005
3804,0.8273
3805,0.6969
3806,0.4825
3807,0.3154
3808,0.7390000000000001
3809,0.5798
3810,0.29760000000000003
3811,0.39409999999999995
3812,0.4432
3813,0.6697
3814,0.5533
3815,0.6937000000000001
3816,0.4543
3817,0.5432
3818,0.45880000000000004
3819,0.18989999999999999
3820,0.2328
3821,0.48
3822,0.634
3823,0.6001
3824,0.8162999999999999
3825,0.7537999999999999
3826,0.4947
3827,1.0325
3828,0.7529
3829,0.4559
3830,0.6308
3831,0.535
3832,0.6138
3833,0.6884
3834,0.3809
3835,0.3386
3836,0.20489999999999997
3837,0.5568
3838,0.6408
3839,0.1603
3840,0.8297
3841,0.2368
3842,0.5438000000000001
3843,0.5697
3844,0.696
3845,0.3136
3846,0.3494
3847,0.0
3848,0.2297
3849,0.141
3850,0.0
3851,0.34090000000000004
3852,0.3685
3853,0.2127
3854,0.1709
3855,0.1548
3856,0.7252
3857,0.6018
3858,0.9484
3859,0.6065
3860,0.893
3861,0.5871
3862,0.6357
3863,0.0
3864,0.6074
3865,0.26
3866,0.1477
3867,0.1979
3868,0.27949999999999997
3869,0.1663
3870,0.1818
3871,0.0851
3872,0.38049999999999995
3873,0.1714
3874,0.3014
3875,0.3689
3876,0.2627
3877,0.1213
3878,0.1784
3879,0.061799999999999994
3880,0.6978
3881,0.1265
3882,0.0915
3883,0.152
3884,0.10640000000000001
3885,0.11869999999999999
3886,0.13849999999999998
3887,0.31629999999999997
3888,0.4012
3889,0.6509999999999999
3890,0.6406999999999999
3891,0.6663
3892,0.4425
3893,0.3531
3894,0.41609999999999997
3895,0.6645
3896,0.0785
3897,0.0356
3898,0.0704
3899,0.0834
3900,0.0717
3901,0.0313
3902,0.06559999999999999
3903,0.0301
3904,0.0337
3905,0.04769999999999999
3906,0.105
3907,0.056299999999999996
3908,0.4986
3909,0.159
3910,0.1585
3911,0.1524
3912,0.2384
3913,0.0833
3914,0.07780000000000001
3915,0.0733
3916,0.095
3917,0.0
3918,0.0
3919,0.46049999999999996
3920,0.41960000000000003
3921,0.5261
3922,0.8495999999999999
3923,0.3029
3924,0.42460000000000003
3925,0.5715
3926,0.2724
3927,0.308
3928,0.28859999999999997
3929,0.5089
3930,0.6973
3931,0.5418
3932,0.1604
3933,0.7368000000000001
3934,0.6021
3935,0.6457999999999999
3936,0.4575
3937,0.48950000000000005
3938,0.425
3939,0.42869999999999997
3940,0.6812999999999999
3941,0.4717
3942,0.501
3943,0.45640000000000003
3944,0.5820000000000001
3945,0.6570999999999999
3946,0.5739
3947,0.7117
3948,0.5203
3949,0.3553
3950,0.3567
3951,0.6759000000000001
3952,0.342
3953,0.3519
3954,0.342
3955,0.9179999999999999
3956,0.6548
3957,0.7415
3958,0.7351000000000001
3959,0.5097999999999999
3960,0.9155
3961,0.4816
3962,0.7794
3963,0.7820999999999999
3964,0.7426
3965,0.6659
3966,0.2647
3967,0.8029999999999999
3968,0.8756999999999999
3969,0.34990000000000004
3970,0.6670999999999999
3971,0.5739
3972,0.6415000000000001
3973,0.9508
3974,0.8033
3975,0.6022
3976,0.2944
3977,0.5235
3978,0.49950000000000006
3979,0.4188
3980,0.6679
3981,0.40740000000000004
3982,0.6586
3983,0.5906
3984,0.7687999999999999
3985,0.9669
3986,0.9887
3987,0.48979999999999996
3988,0.698
3989,0.5640999999999999
3990,1.0244
3991,0.9551000000000001
3992,0.43320000000000003
3993,0.6909000000000001
3994,0.8139
3995,0.4578
3996,0.4425
3997,0.3589
3998,0.4903
3999,0.5146999999999999
4000,0.1886
4001,0.3182
4002,0.5917
4003,0.3566
4004,0.4813
4005,0.5842
4006,0.6295000000000001
4007,0.3625
4008,0.7807999999999999
4009,0.9811
4010,0.7906
4011,0.4353
4012,0.1689
4013,0.9681000000000001
4014,0.5818
4015,0.1883
4016,0.38060000000000005
4017,0.8159000000000001
4018,0.6442
4019,0.047400000000000005
4020,0.3873
4021,0.4097
4022,0.4389
4023,0.2991
4024,0.3803
4025,0.7797
4026,0.6681
4027,0.5115999999999999
4028,0.6342
4029,0.7359
4030,0.41240000000000004
4031,0.3435
4032,0.4524
4033,0.6909000000000001
4034,0.0981
4035,0.6799
4036,0.8251000000000001
4037,0.6873
4038,0.39549999999999996
4039,0.4339
4040,0.6386999999999999
4041,0.9987999999999999
4042,0.7481
4043,0.5858
4044,0.5445
4045,0.5097999999999999
4046,0.2104
4047,0.3651
4048,0.0
4049,0.2132
4050,0.1215
4051,0.2914
4052,0.17679999999999998
4053,0.7381
4054,0.413
4055,0.24059999999999998
4056,0.27699999999999997
4057,0.6740999999999999
4058,0.0
4059,0.2511
4060,0.6937000000000001
4061,0.6478
4062,0.4449
4063,0.5357
4064,0.284
4065,0.5608
4066,0.2334
4067,0.7389
4068,0.42450000000000004
4069,0.8884000000000001
4070,0.0
4071,0.4174
4072,0.7106
4073,0.5554
4074,0.2528
4075,0.5407
4076,0.3643
4077,0.3317
4078,0.7434999999999999
4079,0.47659999999999997
4080,0.5406
4081,0.7387999999999999
4082,0.016399999999999998
4083,0.09970000000000001
4084,0.2783
4085,0.6617000000000001
4086,0.37810000000000005
4087,0.16579999999999998
4088,0.41590000000000005
4089,0.2443
4090,0.4692
4091,0.3754
4092,0.7548999999999999
4093,0.4484
4094,0.5434
4095,0.7387
4096,0.1593
4097,0.4325
4098,0.6045
4099,0.6551
4100,0.5577000000000001
4101,0.461
4102,0.8462000000000001
4103,0.7805
4104,0.633
4105,0.4215
4106,0.8532
4107,0.35109999999999997
4108,0.2982
4109,0.1509
4110,0.4017
4111,0.5145000000000001
4112,0.8468000000000001
4113,0.7354
4114,0.8094
4115,0.8062999999999999
4116,0.4215
4117,0.4434
4118,0.2407
4119,0.3321
4120,0.7456
4121,0.48090000000000005
4122,0.3044
4123,0.8173
4124,0.5129
4125,0.4028
4126,0.24559999999999998
4127,0.4526
4128,0.6198
4129,0.4603
4130,0.6011
4131,0.43079999999999996
4132,0.5891
4133,0.5402
4134,0.2202
4135,0.6787000000000001
4136,0.4919
4137,0.3348
4138,0.31370000000000003
4139,0.5023
4140,0.43450000000000005
4141,0.5162
4142,0.4274
4143,0.7966
4144,0.5711999999999999
4145,0.5982999999999999
4146,0.3517
4147,0.4296
4148,0.48960000000000004
4149,0.514
4150,0.44420000000000004
4151,0.5907
4152,0.3774
4153,0.4391
4154,0.1906
4155,0.4546
4156,0.5642
4157,0.2238
4158,0.2365
4159,0.644
4160,0.1957
4161,0.2022
4162,0.6517000000000001
4163,0.7692
4164,0.5926
4165,0.106
4166,0.1963
4167,0.47740000000000005
4168,0.6701
4169,0.6756
4170,0.33390000000000003
4171,0.4706
4172,0.188
4173,0.556
4174,0.18239999999999998
4175,0.6962
4176,0.7284999999999999
4177,0.294
4178,0.4401
4179,0.8903
4180,0.6539
4181,0.42119999999999996
4182,0.8057
4183,0.6908
4184,0.5917
4185,0.7014
4186,0.8937
4187,0.5884
4188,0.25079999999999997
4189,0.6042000000000001
4190,0.5413
4191,0.8412999999999999
4192,0.6696
4193,0.15439999999999998
4194,0.9443
4195,0.4131
4196,0.5756
4197,0.6548999999999999
4198,0.6687000000000001
4199,0.8537
4200,0.7454000000000001
4201,0.10279999999999999
4202,0.2316
4203,0.30829999999999996
4204,0.4631
4205,0.8843000000000001
4206,0.7778
4207,0.8220000000000001
4208,0.9470000000000001
4209,0.47850000000000004
4210,0.777
4211,0.33380000000000004
4212,0.6291
4213,0.6317
4214,0.7763
4215,0.7828
4216,0.2102
4217,0.2529
4218,0.2064
4219,0.3307
4220,0.5411
4221,0.8195999999999999
4222,0.4131
4223,0.3483
4224,0.4645
4225,0.2396
4226,0.5545
4227,0.1812
4228,0.6801
4229,0.4364
4230,0.6865000000000001
4231,0.1844
4232,1.0042
4233,0.7340000000000001
4234,0.2183
4235,0.4587
4236,0.4393
4237,0.1787
4238,0.5976
4239,0.3408
4240,0.6901999999999999
4241,0.6067
4242,0.8465
4243,0.3182
4244,0.7070000000000001
4245,0.5143
4246,0.3661
4247,0.5558
4248,0.8295
4249,0.5896
4250,0.44799999999999995
4251,0.6291
4252,0.2695
4253,0.418
4254,0.2489
4255,0.3705
4256,0.3829
4257,0.6453
4258,0.38520000000000004
4259,0.2812
4260,0.17120000000000002
4261,0.030699999999999998
4262,0.3686
4263,0.8755
4264,0.1641
4265,0.3775
4266,0.2108
4267,0.2652
4268,0.0646
4269,0.5766
4270,0.059500000000000004
4271,0.3996
4272,0.2572
4273,0.5313
4274,0.8327
4275,0.6723
4276,0.449
4277,0.34490000000000004
4278,0.24739999999999998
4279,0.12869999999999998
4280,1.0923
4281,0.5427000000000001
4282,0.6456999999999999
4283,0.7006
4284,0.9379000000000001
4285,0.3735
4286,0.4039
4287,0.3243
4288,0.6143
4289,0.22089999999999999
4290,0.48340000000000005
4291,0.6598999999999999
4292,0.6836
4293,0.6302
4294,0.21969999999999998
4295,0.5902000000000001
4296,0.8022
4297,0.7909
4298,0.3196
4299,0.4153
4300,0.4888
4301,0.11109999999999999
4302,0.4587
4303,0.1997
4304,0.789
4305,0.1219
4306,0.6708
4307,0.5124
4308,0.5856
4309,0.5167
4310,0.6975
4311,0.569
4312,0.5178
4313,0.6909000000000001
4314,0.3893
4315,0.4403
4316,0.3845
4317,0.621
4318,0.5966
4319,0.6897
4320,0.7424
4321,0.1942
4322,0.7112
4323,0.1042
4324,0.7663
4325,0.2443
4326,0.2557
4327,0.8088
4328,0.86
4329,0.2349
4330,0.5283
4331,0.7229000000000001
4332,1.1845999999999999
4333,0.9798
4334,0.9925
4335,0.8165
4336,0.5936
4337,0.7299
4338,0.6043999999999999
4339,0.9015000000000001
4340,0.4914
4341,0.38270000000000004
4342,0.5507
4343,0.7806000000000001
4344,0.8675
4345,0.8336
4346,0.9356
4347,0.6164000000000001
4348,0.38409999999999994
4349,0.301
4350,0.6246
4351,0.37770000000000004
4352,0.5689
4353,0.4094
4354,0.7292000000000001
4355,0.29969999999999997
4356,0.7432
4357,0.8194
4358,0.46020000000000005
4359,0.7643000000000001
4360,0.0
4361,0.0
4362,0.6786
4363,0.22039999999999998
4364,0.4436
4365,0.7547
4366,0.6273
4367,0.2024
4368,0.1173
4369,0.1479
4370,0.13720000000000002
4371,0.1912
4372,0.4631
4373,0.7558
4374,0.7081999999999999
4375,0.0326
4376,0.0737
4377,0.7349
4378,0.6983
4379,0.6354
4380,0.45030000000000003
4381,0.8449
4382,0.5448
4383,0.8981999999999999
4384,0.5683
4385,0.1583
4386,0.5932
4387,0.6541
4388,0.7081000000000001
4389,0.6835
4390,0.5219
4391,0.5794
4392,0.7243999999999999
4393,0.5535
4394,0.6862
4395,0.1391
4396,0.1153
4397,0.0594
4398,0.3144
4399,0.2857
4400,0.6187
4401,0.4575
4402,0.6784
4403,0.0048
4404,0.2643
4405,0.0397
4406,0.2605
4407,0.4987
4408,0.7118000000000001
4409,0.9828
4410,0.23170000000000002
4411,0.1417
4412,0.2953
4413,0.45880000000000004
4414,0.7103
4415,0.547
4416,0.23149999999999998
4417,0.3309
4418,0.6359
4419,0.083
4420,0.16620000000000001
4421,0.0801
4422,0.55
4423,0.0273
4424,0.08349999999999999
4425,0.0669
4426,0.0812
4427,0.9673999999999999
4428,0.5245000000000001
4429,0.6358
4430,0.4379
4431,0.0
4432,0.0
4433,0.3632
4434,0.1634
4435,0.5334
4436,0.5231
4437,0.1419
4438,0.0
4439,0.4036
4440,0.1928
4441,0.17579999999999998
4442,0.2631
4443,0.0007000000000000001
4444,0.17800000000000002
4445,0.457
4446,0.34729999999999994
4447,0.2814
4448,0.0959
4449,0.0138
4450,0.5787
4451,0.7883
4452,0.3566
4453,0.6033
4454,0.20440000000000003
4455,0.6897
4456,0.32549999999999996
4457,0.2341
4458,0.4288
4459,0.9749
4460,0.3934
4461,0.7061
4462,0.4014
4463,0.6072
4464,0.6396999999999999
4465,0.0761
4466,0.955
4467,0.7878000000000001
4468,0.1114
4469,0.5056
4470,0.4093
4471,0.8305
4472,0.6485
4473,0.5710999999999999
4474,0.5975
4475,0.2195
4476,0.1308
4477,0.40049999999999997
4478,0.2901
4479,0.2625
4480,0.8448
4481,0.5387
4482,0.5901
4483,0.6531
4484,0.7533
4485,0.4261
4486,0.16469999999999999
4487,0.7585
4488,0.3433
4489,0.6892
4490,0.7933
4491,0.561
4492,0.32049999999999995
4493,0.20149999999999998
4494,0.4296
4495,0.7212999999999999
4496,0.2032
4497,0.6395000000000001
4498,0.5038
4499,0.4625
4500,0.3951
4501,0.2803
4502,0.6364
4503,0.4551
4504,0.8740000000000001
4505,0.46649999999999997
4506,0.8931999999999999
4507,0.9233
4508,0.5468
4509,0.0352
4510,0.0902
4511,0.061
4512,0.04650000000000001
4513,0.25429999999999997
4514,0.8970999999999999
4515,0.0639
4516,0.0172
4517,0.3932
4518,0.7177
4519,0.0383
4520,0.48810000000000003
4521,0.3077
4522,0.0
4523,0.8146
4524,0.6258
4525,0.2953
4526,0.6381
4527,0.6573
4528,0.31989999999999996
4529,0.311
4530,0.6057
4531,0.5334
4532,0.2663
4533,0.5844
4534,0.8412999999999999
4535,0.382
4536,0.35850000000000004
4537,0.6733
4538,0.5763
4539,0.41869999999999996
4540,0.6262
4541,0.621
4542,0.8554999999999999
4543,0.7595999999999999
4544,0.8417
4545,0.9320999999999999
4546,0.6758
4547,0.9051
4548,0.5238
4549,0.5942000000000001
4550,0.2022
4551,0.49920000000000003
4552,0.5006
4553,0.7398
4554,0.6375
4555,0.3114
4556,0.2475
4557,0.3367
4558,0.2611
4559,0.29469999999999996
4560,0.7501000000000001
4561,0.42090000000000005
4562,0.6725
4563,0.3979
4564,0.4354
4565,0.33880000000000005
4566,0.0
4567,0.056299999999999996
4568,0.1609
4569,0.218
4570,0.4779
4571,0.8059999999999999
4572,0.445
4573,0.31170000000000003
4574,0.3072
4575,0.12390000000000001
4576,0.8592
4577,0.3858
4578,0.6159
4579,0.1594
4580,0.857
4581,0.34450000000000003
4582,0.3029
4583,0.4458
4584,0.47450000000000003
4585,0.2369
4586,0.7116
4587,0.6568999999999999
4588,0.3994
4589,0.3688
4590,0.1231
4591,0.08109999999999999
4592,0.5053
4593,0.5692
4594,0.5162
4595,0.8994
4596,0.36450000000000005
4597,0.203
4598,0.0004
4599,0.6175999999999999
4600,0.3615
4601,0.289
4602,0.7879999999999999
4603,0.402
4604,0.7288
4605,0.6128
4606,0.5932999999999999
4607,0.563
4608,0.1784
4609,0.3166
4610,0.0
4611,0.0
4612,0.6277
4613,0.0
4614,0.66
4615,0.2849
4616,0.2581
4617,0.6161
4618,0.5806
4619,0.7116
4620,0.8417
4621,0.7733
4622,0.68
4623,0.46990000000000004
4624,0.5407
4625,0.92
4626,0.6901
4627,0.4282
4628,0.5124
4629,0.1465
4630,0.7931999999999999
4631,0.37060000000000004
4632,0.6214
4633,0.7090000000000001
4634,0.7484000000000001
4635,0.1653
4636,0.6035
4637,0.426
4638,0.2551
4639,0.4465
4640,0.6762999999999999
4641,0.4163
4642,0.316
4643,0.3057
4644,0.5834
4645,0.6233
4646,0.1953
4647,0.6738
4648,0.7293999999999999
4649,0.0
4650,0.1796
4651,0.1419
4652,0.21719999999999998
4653,0.2341
4654,0.1376
4655,0.209
4656,0.24850000000000003
4657,0.2007
4658,0.4817
4659,0.6401
4660,0.5764
4661,0.9204000000000001
4662,0.7570999999999999
4663,0.4131
4664,0.361
4665,0.4208
4666,0.5281
4667,0.39659999999999995
4668,0.4928
4669,0.6457999999999999
4670,0.4743
4671,0.5015999999999999
4672,1.0761
4673,0.8329000000000001
4674,0.6418
4675,0.8974
4676,0.20600000000000002
4677,0.4604
4678,0.2146
4679,0.4411
4680,0.1559
4681,0.2921
4682,0.1491
4683,0.19440000000000002
4684,0.1591
4685,0.29710000000000003
4686,0.35609999999999997
4687,0.8694
4688,0.8044
4689,0.5678
4690,0.4267
4691,0.4411
4692,0.8181
4693,0.9173
4694,0.8561
4695,0.835
4696,0.2813
4697,0.3831
4698,0.8732
4699,0.09300000000000001
4700,0.5379999999999999
4701,0.6163000000000001
4702,0.447
4703,0.0617
4704,0.616
4705,0.3178
4706,0.2983
4707,0.45549999999999996
4708,0.6868000000000001
4709,0.4876
4710,0.35090000000000005
4711,0.5333
4712,0.5357
4713,0.5256000000000001
4714,0.8573999999999999
4715,0.4671
4716,0.7574
4717,0.5719
4718,0.5315
4719,0.3061
4720,0.4293
4721,0.8974
4722,0.0
4723,0.0
4724,0.0
4725,0.48829999999999996
4726,0.2615
4727,0.3411
4728,0.1675
4729,0.2766
4730,0.2761
4731,0.2712
4732,0.5882000000000001
4733,0.52
4734,0.6548999999999999
4735,0.41
4736,0.4904
4737,0.3057
4738,0.7835
4739,0.1447
4740,0.0956
4741,0.47369999999999995
4742,0.1067
4743,0.8123
4744,0.2612
4745,0.3475
4746,0.3
4747,0.4473
4748,0.24670000000000003
4749,0.6548
4750,0.7639
4751,0.9449
4752,0.4993
4753,0.3122
4754,0.4139
4755,0.7558
4756,0.3578
4757,0.4232
4758,0.7565000000000001
4759,0.5716
4760,0.0134
4761,0.0176
4762,0.1013
4763,0.0956
4764,0.7226
4765,0.6727
4766,0.8495
4767,0.2928
4768,0.2469
4769,0.6165999999999999
4770,0.6783
4771,0.40549999999999997
4772,0.2378
4773,0.6919
4774,0.5071
4775,0.138
4776,0.1837
4777,0.2536
4778,0.228
4779,0.1012
4780,0.2323
4781,0.575
4782,0.5743
4783,0.7106
4784,0.0473
4785,0.2643
4786,0.5264
4787,0.4257
4788,0.6784
4789,0.7263
4790,0.2382
4791,0.5834
4792,0.4036
