CONS_NO,DATA_DATE,CT,PHASE_FLAG,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
301249702,2019/8/25,2,3,1.4,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,0.9,1.1,1.3,1.1,1.3,0.8,0.8,0.8,1.5,1,1.1,1.8,1.4,1.4,1.2
301249702,2019/8/25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/25,2,1,1.4,1.1,1,1.1,1,1,0.8,1.3,0.8,0.8,0.9,1,0.8,1,0.8,0.7,0.7,1.1,1,1,1.1,1.3,1.4,1
301249702,2019/8/25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/26,2,1,1.1,0.7,0.7,0.7,0.7,0.7,0.7,1,1.1,1.3,1.3,1.1,1.5,1.3,1.3,1.1,1.1,1.2,1.5,1.3,1.4,1.7,1.3,1.2
301249702,2019/8/26,2,3,1,0.7,0.7,0.7,0.7,0.7,0.6,0.9,1.2,1.2,1.8,1.2,2,1.3,1.4,1.1,1.1,1.3,1.5,1.6,1.5,1.6,1.4,1.4
301249702,2019/8/26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/27,2,3,1.2,0.9,0.8,0.7,0.7,0.7,0.7,0.8,1.1,,,,,,,,,,,,,2.9,2.2,1.6
301249702,2019/8/27,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0
301249702,2019/8/27,2,1,1,0.7,0.7,0.7,0.7,0.7,0.6,1,1,,,,,,,,,,,,,2.5,1.9,1.4
301249702,2019/8/27,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0
301249702,2019/8/28,2,1,1.3,1.1,1.1,1.2,1,1,1,1,1.2,1.4,1.5,1.1,1.4,1.3,1.5,1.7,1.5,1.5,1.5,1.4,1.9,2.3,2.1,1.2
301249702,2019/8/28,2,3,1.7,1.4,1.1,1.3,0.9,0.9,0.9,0.9,1.4,1.7,1.7,1.3,2,1.5,1.7,1.5,2.1,1.8,1.7,1.8,1.8,2.1,2.2,1.4
301249702,2019/8/28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/29,2,1,1.3,1.1,1.1,0.8,0.8,0.9,0.7,1.3,1.2,1.2,1.3,2,1.5,1.7,1.4,1.7,1.6,1.2,1.3,1.4,1.7,1.5,1.4,1.4
301249702,2019/8/29,2,3,1.2,1,1,0.9,0.8,0.9,0.7,1.1,1,1.2,1.5,2.1,1.3,1.9,1.9,1.9,1.5,1.4,1.3,1.4,1.6,2.1,1.6,1.5
301249702,2019/8/29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/30,2,1,1.5,1.2,1,1.1,1.1,0.8,1,0.9,1.2,1.3,1.1,2,1.5,1.7,1.5,1.5,1.7,1.6,1.3,1.4,1.6,1.4,1.9,1.5
301249702,2019/8/30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/30,2,3,1.4,1,1,1.1,1,0.8,0.8,0.8,1.2,1.6,1.7,2.2,1.9,1.9,1.7,2,1.9,2.1,1.6,1.4,1.9,1.8,1.7,1.4
301249702,2019/8/31,2,1,1.4,1.1,1.2,1.1,1.1,0.8,1.2,0.9,0.7,0.8,1.1,1.3,1.3,1.2,1.3,1.3,1,1.3,1.1,1.5,1.7,1.5,2,1.2
301249702,2019/8/31,2,3,1.1,1,1,1,1,0.9,1.1,0.9,0.7,1,1.4,1.8,1.6,1.5,1.5,1.3,1.2,1.3,1.2,1.5,2.1,2,1.9,1.4
301249702,2019/8/31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249702,2019/8/31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/7/30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/7/30,60,1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.7,0.8,0.9,0.8,0.8,0.9,0.4,0.8,0.8,0.9,1,0.8,0.8,0.9,0.8,0.9,0.7
301249704,2019/7/30,60,2,0,0.1,0,0,0,0,0.7,0.7,0.7,1,1,0.9,0.8,0.5,0.7,0.9,0.8,1,0.9,0.7,0.7,0.7,0.7,0.7
301249704,2019/7/30,60,3,0.2,0.2,0.2,0.2,0.2,0.2,0.8,1,0.8,0.8,0.8,0.9,0.9,0.6,1.1,1,1.1,1.1,0.9,0.8,0.9,1.2,1.2,1.1
301249704,2019/7/31,60,3,0.6,0.6,0.5,0.5,0.6,0.3,0.9,0.7,0.4,0.8,0.7,0.5,0.9,0.9,0.7,0.7,0.7,0.7,0.9,0.7,0.9,0.9,0.8,0.7
301249704,2019/7/31,60,2,0.3,0.4,0.3,0.4,0.4,0,0.7,0.7,0.3,0.9,0.7,0.6,1.1,0.5,0.5,0.6,0.6,0.6,1,0.4,0.4,0,0,0
301249704,2019/7/31,60,1,0.4,0.5,0.4,0.4,0.5,0.1,0.7,0.7,0.5,0.8,0.6,0.5,0.9,0.5,0.4,0.4,0.4,0.4,0.8,0.5,0.5,0.1,0.1,0.1
301249704,2019/7/31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/1,60,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.5,0.2,0.2,0.5,0.4,0.4,0.4,0.2,0.4,0.5,0.9,0.7,0.4,0,0.1
301249704,2019/8/1,60,2,0,0,0,0,0,0,0,0.3,0.3,0.4,0.3,0.3,0.6,0.5,0.5,0.5,0.3,0.4,0.5,0.7,0.6,0.3,0,0
301249704,2019/8/1,60,3,0.5,0.4,0.3,0.3,0.3,0.4,0.1,0.4,0.4,0.5,0.3,0.4,0.6,0.7,0.8,0.6,0.3,0.6,0.6,0.8,0.7,0.7,0.3,0.4
301249704,2019/8/2,60,1,0.1,0,0,0,0,0,0,0.5,0.3,0.4,0.4,0.3,0.1,0,0.1,0.1,0.2,0.1,0.2,0.5,0.1,0.1,0,0
301249704,2019/8/2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/2,60,3,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.5,0.4,0.4,0.3,0.3,0.1,0.2,0.3,0.2,0.4,0.2,0.3,0.6,0.2,0.4,0.3,0.3
301249704,2019/8/2,60,2,0,0,0,0,0,0,0,0.4,0.3,0.6,0.5,0.3,0.1,0.2,0,0,0.3,0.1,0.4,0.6,0,0,0,0
301249704,2019/8/3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/3,60,1,0,0,0.1,0,0,0,0,0.4,0.1,0.3,0.1,0.1,0.5,0.1,0.2,0.1,0.2,0.2,0.1,0,0.1,0.4,0,0
301249704,2019/8/3,60,2,0,0,0,0,0,0,0,0.4,0,0.3,0.1,0.1,0.4,0,0,0.4,0.3,0.3,0.1,0.1,0,0.4,0,0
301249704,2019/8/3,60,3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0,0.2,0.2,0.3,0.5,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.9,0.6,0.6
301249704,2019/8/4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/4,60,1,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0.1,0.1,0.1,0.5,0.1,0.2,0.2,0.1,0
301249704,2019/8/4,60,3,0.3,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0,0.1,0.1,0.2,0.1,0.2,0.1,0.6,0.3,0.2,0.4,0.4,0.5
301249704,2019/8/4,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0,0,0,0
301249704,2019/8/5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/5,60,1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.1,0.1
301249704,2019/8/5,60,2,0,0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.1,0.2,0.1,0.3,0.1,0.4,0.1,0.2,0.2,0,0,0
301249704,2019/8/5,60,3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.4,0.1,0.3,0.3,0.3,0.2,0.2,0.3,0.4,0.6,0.7,0.7,0.6
301249704,2019/8/6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/6,60,1,0.1,0.1,0.1,0,0,0.1,0.1,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.3,0.5,0.1,0.2
301249704,2019/8/6,60,3,0.4,0.3,0.2,0.2,0.3,0.2,0.3,0.5,0.2,0.4,0.3,0.4,0.6,0.6,0.3,0.3,0.3,0.3,0.8,0.7,0.7,0.9,0.5,0.5
301249704,2019/8/6,60,2,0,0,0,0,0,0,0,0.7,0.2,0.4,0.3,0.4,0.3,0.4,0,0.1,0.3,0,0.4,0.4,0.2,0.4,0,0
301249704,2019/8/7,60,1,0.2,0.2,0.1,0.1,0.1,0.1,0.4,0.4,0.3,0.3,0.2,0.4,0.1,0.1,0.3,0.2,0.2,0.2,0.3,0,0.2,0.5,0.2,0.1
301249704,2019/8/7,60,3,0.3,0.3,0.2,0.2,0.3,0.3,0.5,0.5,0.3,0.5,0.3,0.4,0.1,0.1,0.4,0.3,0.3,0.5,0.5,0.2,0.4,0.7,0.4,0.6
301249704,2019/8/7,60,2,0,0,0,0,0,0,0.3,0.4,0.2,0.2,0.3,0.3,0.1,0.1,0.2,0.2,0.2,0.2,0.4,0,0.2,0.5,0,0
301249704,2019/8/7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/8,60,1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.5,0.2,0.2,0.4,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.5,0.1,0.1,0.1
301249704,2019/8/8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/8,60,3,0.5,0.4,0.4,0.3,0.4,0.3,0.4,0.6,0.7,0.4,0.3,0.6,0.3,0.5,0.5,0.5,0.4,0.5,0.5,0.4,0.7,0.6,0.6,0.6
301249704,2019/8/8,60,2,0,0,0,0,0,0,0.2,0.4,0.5,0.2,0.2,0.4,0,0.2,0.4,0.3,0.2,0.3,0.2,0.2,0.4,0,0,0
301249704,2019/8/9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/9,60,3,0.4,0.5,0.4,0.3,0.3,0.3,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.7,0.6,0.5,0.6,0.7,0.5,0.7,0.7,0.5,0.5
301249704,2019/8/9,60,1,0.1,0.1,0.1,0.1,0.1,0,0.2,0.3,0.4,0.2,0.4,0.5,0.3,0.2,0.5,0.3,0.5,0.4,0.5,0.1,0.5,0.1,0.1,0.1
301249704,2019/8/9,60,2,0,0,0,0,0,0,0.2,0.3,0.4,0.4,0.5,0.5,0.4,0.3,0.4,0.2,0.5,0.4,0.4,0.2,0.4,0,0,0
301249704,2019/8/10,60,3,0.3,0.3,0.2,0.2,0.2,0.2,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.6,0.5,0.5
301249704,2019/8/10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/10,60,1,0.1,0.1,0.1,0.1,0,0,0.3,0,0.3,0.2,0.3,0.3,0.4,0.2,0.2,0.4,0.3,0.3,0.1,0.1,0.2,0.1,0.1,0.1
301249704,2019/8/10,60,2,0,0,0,0,0,0,0.2,0,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.4,0.3,0.1,0.1,0,0,0,0
301249704,2019/8/11,60,3,0.3,0.3,0.2,0.2,0.2,0.1,0.3,0.5,0.5,0.3,0.4,0.4,0.3,0.3,0.4,0.3,0.4,0.1,0.2,0.4,0.2,0.5,0.5,0.4
301249704,2019/8/11,60,2,0,0,0,0,0,0,0.3,0.3,0.4,0.2,0.4,0.3,0.2,0.2,0.3,0.2,0.4,0,0.3,0.2,0,0,0,0
301249704,2019/8/11,60,1,0.1,0.1,0.1,0,0,0,0.3,0.3,0.3,0.2,0.4,0.3,0.4,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0,0
301249704,2019/8/11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/12,60,3,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.5,0.5,0.5,0.2,0.7,0.7,0.5,0.4
301249704,2019/8/12,60,2,0,0,0,0,0,0,0.1,0,0.1,0.1,0.2,0.3,0.3,0.2,0.1,0.5,0.5,0.4,0.3,0.1,0.4,0.2,0,0
301249704,2019/8/12,60,1,0,0,0,0,0,0,0.2,0,0.2,0,0.4,0.3,0.4,0.3,0.1,0.4,0.3,0.4,0.4,0.2,0.5,0.3,0.2,0.1
301249704,2019/8/13,60,3,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.5,0.3,0.4,0.6,0.5,0.4,0.4,0.5,0.4,0.3,0.3,0.7,0.6,0.6
301249704,2019/8/13,60,2,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.1,0.2,0.4,0.2,0,0.2,0.3,0.2,0.1,0,0,0,0
301249704,2019/8/13,60,1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.2,0.2,0.4,0.2,0,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1
301249704,2019/8/13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/14,60,2,0,0,0,0,0,0,0.2,0.1,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.4,0.3,0.4,0.1,0.1,0,0,0,0
301249704,2019/8/14,60,1,0.1,0.1,0,0,0,0.1,0.3,0.2,0.3,0.2,0.5,0.4,0.5,0.2,0.2,0.4,0.2,0.3,0.1,0.3,0.2,0.2,0.1,0
301249704,2019/8/14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/14,60,3,0.5,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.6,0.4,0.7,0.4,0.5,0.5,0.4,0.4,0.2,0.2,0.3,0.7,0.7,0.7
301249704,2019/8/15,60,1,0.1,0.1,0.1,0.1,0,0,0,0.2,0.5,0.4,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.3,0.4,0.3,0.7,0.1,0.1,0.1
301249704,2019/8/15,60,2,0,0,0,0,0,0,0,0.1,0.3,0.4,0.5,0.4,0.2,0,0,0,0.2,0.2,0.5,0.3,0.6,0,0,0
301249704,2019/8/15,60,3,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.4,0.5,0.5,0.6,0.6,0.4,0.2,0.3,0.4,0.5,0.4,0.4,0.3,1,0.7,0.5,0.5
301249704,2019/8/15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/16,60,2,0,0,0,0,0,0,0.3,0.2,0.3,0.5,0.5,0.9,0.1,0.2,0.2,0.1,0.1,0.4,0.2,0,0.2,0.2,0,0
301249704,2019/8/16,60,3,0.2,0.2,0.3,0.2,0.2,0.2,0.5,0.4,0.5,0.5,0.6,0.9,0.3,0.4,0.5,0.4,0.4,0.6,0.4,0.5,0.6,0.8,0.6,0.6
301249704,2019/8/16,60,1,0.1,0.1,0.1,0.1,0,0,0.4,0.3,0.3,0.4,0.5,0.8,0.3,0.2,0.2,0,0.1,0.4,0.2,0.2,0.4,0.4,0.2,0.2
301249704,2019/8/16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/17,60,3,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.2,0.4,0.8,0.8,0.2,0.8,0.2,0.5,0.5,0.6,0.7,0.9,0.4,0.7,0.9,0.4,0.5
301249704,2019/8/17,60,2,0,0,0,0,0,0,0,0,0.3,0.7,0.6,0.1,0.7,0.1,0.3,0.4,0.4,0.5,0.7,0.4,0.3,0.4,0,0
301249704,2019/8/17,60,1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.5,0.8,0.8,0.1,0.7,0,0.3,0.3,0.4,0.6,0.8,0.4,0.4,0.5,0.1,0.1
301249704,2019/8/17,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/18,60,2,0,0,0,0,0,0,0.5,0,0.5,1,0.8,0.4,0.3,0.5,0.5,0.3,0.4,0.6,0.6,0.6,0.1,0.1,0.1,0
301249704,2019/8/18,60,3,0.3,0.2,0.3,0.3,0.3,0.2,0.7,0.2,0.6,1,0.6,0.6,0.6,0.7,0.8,0.5,0.3,0.6,0.7,0.8,0.5,0.8,0.7,0.5
301249704,2019/8/18,60,1,0.1,0.1,0.1,0,0,0,0.5,0.1,0.6,0.9,0.5,0.4,0.4,0.5,0.5,0.2,0.2,0.5,0.4,0.8,0.1,0.2,0.1,0.1
301249704,2019/8/18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/19,60,2,0.1,0,0,0.1,0,0.1,0,0.2,0.8,0.9,0.5,0.1,0.2,0,0.1,0.2,0.3,0.2,1,0.3,0.3,0,0,0
301249704,2019/8/19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/19,60,1,0.1,0.1,0.1,0,0,0,0,0.2,0.9,1.1,0.4,0.1,0.3,0.1,0.1,0.3,0.2,0.3,1.2,0.4,0.4,0.1,0,0
301249704,2019/8/19,60,3,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.3,1,1.1,0.4,0.1,0.3,0.4,0.5,0.5,0.5,0.4,1.4,0.5,0.5,0.6,0.5,0.5
301249704,2019/8/20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/20,60,1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.8,1,1,1.1,0.7,1.1,0.4,0.3,0.4,0.4,0.8,0.5,0.6,0.5,0.1,0.1,0.1
301249704,2019/8/20,60,2,0,0,0,0,0,0,0.5,0.8,0.9,0.9,1.1,0.5,1,0.3,0.4,0.5,0.4,0.8,0.6,0.6,0.4,0.1,0,0
301249704,2019/8/20,60,3,0.3,0.3,0.2,0.2,0.2,0.2,0.6,0.9,1,1,1.2,0.7,1.1,0.5,0.4,0.4,0.4,0.9,0.5,0.9,0.8,0.6,0.7,0.5
301249704,2019/8/21,60,3,0.2,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.3,1.2,1.6,1,1.1,0.6,0.7,0.6,0.5,0.5,0.6,0.8,0.7,0.7,0.4,0.5
301249704,2019/8/21,60,1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.2,1.1,1.4,1,1,0.4,0.4,0.5,0.3,0.4,0.3,0.6,0.4,0.1,0.1,0.1
301249704,2019/8/21,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/21,60,2,0,0,0,0,0,0,0.3,0.3,0.1,1.1,1.3,0.8,0.9,0.4,0.4,0.6,0.3,0.3,0.2,0.5,0.3,0,0,0
301249704,2019/8/22,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/22,60,3,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.1,0.3,0.3,0.2,0.1,0.7,0.6,0.6,0.5,0.3,0.5,0.5,0.7,0.6,0.6
301249704,2019/8/22,60,1,0.1,0.1,0.1,0.1,0.1,0,0.2,0.2,0.5,0.1,0.3,0.3,0.2,0.1,0.5,0.4,0.5,0.4,0.3,0.4,0.1,0.1,0.2,0.2
301249704,2019/8/22,60,2,0,0,0,0,0,0,0.2,0.2,0.4,0,0.3,0.2,0.1,0,0.5,0.4,0.4,0.4,0.3,0.4,0,0,0,0
301249704,2019/8/23,60,3,0.4,0.4,0.3,0.5,0.4,0.4,0.4,0.5,0.2,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.9,0.7,0.6,0.3,0.5,0.4,0.4
301249704,2019/8/23,60,2,0,0,0,0,0,0,0,0.2,0,0.3,0.3,0.4,0.2,0.2,0.3,0.3,0.2,0.7,0.4,0.3,0,0,0,0
301249704,2019/8/23,60,1,0.2,0.1,0.1,0.1,0,0,0.2,0.3,0.2,0.3,0.3,0.4,0.2,0.2,0.3,0.2,0.2,0.8,0.5,0.5,0,0.1,0.1,0.1
301249704,2019/8/23,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/24,60,1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.2,0.3,0.3,0.3,0.4,0.3,0,0.2,0.4,0.3,0.4,0.2,0.1,0.4,0,0.1
301249704,2019/8/24,60,2,0,0,0,0,0,0,0.3,0.3,0.2,0.3,0.4,0.2,0.4,0.3,0,0.2,0.3,0.3,0.3,0,0,0.4,0,0
301249704,2019/8/24,60,3,0.4,0.3,0.2,0.3,0.3,0.2,0.5,0.5,0.3,0.1,0.4,0.3,0.4,0.4,0.4,0.2,0.5,0.5,0.4,0.2,0.3,1,0.6,0.6
301249704,2019/8/25,60,3,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0,0.4,0.3,0.1,0.2,0.3,0.3,0.1,0.1,0.3,0.5,0.5,0.4
301249704,2019/8/25,60,2,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0
301249704,2019/8/25,60,1,0.1,0,0,0,0,0.1,0,0,0,0.2,0.4,0.1,0.4,0.2,0,0.2,0.2,0.2,0.1,0.1,0,0,0,0
301249704,2019/8/25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/26,60,3,0.2,0.2,0.2,0.2,0.2,0.1,0.4,0.3,0.2,0.3,0.1,0.3,0.2,0.3,0.4,0.3,0.4,0.4,0.3,0.5,0.4,0.7,0.7,0.7
301249704,2019/8/26,60,2,0,0,0,0,0,0,0.3,0.2,0.2,0.3,0.1,0.3,0.2,0.2,0.3,0.2,0.4,0.4,0.2,0.2,0,0,0,0
301249704,2019/8/26,60,1,0,0,0.1,0,0,0,0.3,0.2,0.2,0.3,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0.2,0.2,0.1,0.1
301249704,2019/8/26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/27,60,3,0.4,0.3,0.3,0.2,0.3,0.3,0.5,0.4,0.4,0.3,0.5,0.2,0.3,0.4,0.6,0.7,0.5,0.4,0.4,0.3,0.4,0.7,0.5,0.5
301249704,2019/8/27,60,2,0,0,0,0,0,0,0.2,0.3,0.3,0.2,0.4,0,0,0.2,0.2,0.3,0.2,0,0.2,0.2,0.2,0.1,0,0
301249704,2019/8/27,60,1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.2,0.4,0.1,0.3,0.2,0.2,0.4,0.2,0,0.2,0.2,0.2,0.2,0,0
301249704,2019/8/28,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/28,60,1,0.1,0.1,0,0.1,0.1,0,0.4,0.7,0.1,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.1,0.1,0.1
301249704,2019/8/28,60,2,0,0,0,0,0,0,0.3,0.6,0.1,0.3,0.5,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.5,0.3,0,0
301249704,2019/8/28,60,3,0.3,0.3,0.3,0.3,0.4,0.2,0.6,0.7,0.3,0.4,0.6,0.3,0.4,0.3,0.3,0.3,0.4,0.2,0.4,0.5,0.9,1.1,0.7,0.6
301249704,2019/8/29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/29,60,1,0.2,0.1,0.1,0.1,0.1,0,0.1,0.7,0.3,0.2,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.1,0.1,0.1
301249704,2019/8/29,60,2,0.3,0,0.3,0,0,0,0,0.6,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.1,0.3,0.3,0.2,0,0.4,0.4,0.4
301249704,2019/8/29,60,3,0.6,0.4,0.6,0.3,0.3,0.3,0.2,0.7,0.3,0.2,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.9,0.9,0.9
301249704,2019/8/30,60,2,0.2,0.1,0,0,0,0,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.1,0,0.3,0.3,0.9,0.5,0.7,0.5,0.4,0.3,0.3
301249704,2019/8/30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301249704,2019/8/30,60,1,0.2,0.1,0,0,0,0,0.3,0.3,0.3,0.2,0,0.2,0.2,0.2,0.1,0.4,0.3,0.9,0.6,0.4,0.3,0.1,0.1,0.1
